name,brand,os,cpu_brand,cpu_name,cpu_type,cpu_cores,cpu_threads,gpu_brand,gpu_name,gpu_vram,ram_capacity,ram_ddr_type,hdd,ssd,screen_size,aspect_ratio_category,screen_res,ppi,touchscreen,spec_score,user_rating,price
msi alpha 15 b5eek-029in gaming laptop (ryzen 7 /16gb/ 1tb ssd/ win10 home/ 8gb graph),msi,windows,amd,ryzen 7,NULL,6,NULL,amd,radeon rx6600m,8,16,ddr4,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,62,4.45,85990
msi bravo 15 b5dd-043in gaming laptop (ryzen 5 5600h/ 8gb/ 512gb ssd/ win10 home/ 4gb graph),msi,windows,amd,ryzen 5 5600h,h,6,12,amd,radeon rx5500m,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,60,4.05,83990
msi gf63 thin 10scxr-1616in gaming laptop (10th gen core i5/ 8gb/ 1tb 256gb ssd/ win10 home/ 4gb graph),msi,windows,intel,core i5 10500h,h,6,12,nvidia,geforce gtx 1650 max q,4,8,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,64,4.4,40990
msi gf65 thin 10sdr-1283in gaming laptop (10th gen core i5/ 16gb/ 512gb ssd/ win10 home/ 6gb graph),msi,windows,intel,core i5 10500h,h,6,12,nvidia,geforce gtx 1660 ti,6,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,68,4.5,72250
msi gf65 thin 10ser-1258in laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph),msi,windows,intel,core i7,NULL,NULL,NULL,nvidia,geforce rtx 2060,6,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,56,4.3,92990
msi bravo 15 a4ddr-212in gaming laptop (ryzen 7/ 16gb/ 512gb ssd/ win10 home/ 4gb graph),msi,windows,amd,ryzen 7 4800h,h,8,16,amd,radeon rx 5500m,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,68,4.35,82471
msi alpha 15 a3dd-264in gaming laptop (amd ryzen 7/ 16gb/ 1tb 256gb ssd/ win10/ 4gb graph),msi,windows,amd,ryzen 7 3750h,h,4,8,amd,radeon rx 5500m,4,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,64,4.3,69990
msi prestige 15 a10sc-239in laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 4gb graph),msi,windows,intel,core i7 10710u,u,6,12,nvidia,geforce gtx 1650 max-q,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,64,4.55,56990
msi gf63 thin 9rc-629in gaming laptop (9th gen core i5/ 8gb/ 1tb/ win10 home/ 4gb graph),msi,windows,intel,core i5 9300h,h,4,8,nvidia,geforce gtx 1050,4,8,ddr4,1024,0,15.6,Widescreen (16:10),HD+,141.21,0,60,4.65,53990
msi gs63vr 7rf stealth pro laptop (7th gen ci7/ 16gb/ 1tb 256gb ssd/ win10/ 6gb graph),msi,windows,intel,core i7 7700hq,hq,4,8,nvidia,geforce gtx 1060,6,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,71,3.95,102383
msi ge63 8rf-215in gaming laptop (8th gen ci7/ 16gb/ 1tb 256gb ssd/ win10 home/ 8gb graph),msi,windows,intel,core i7 8750h,h,6,12,nvidia,geforce gtx 1070,8,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,74,4.4,149900
msi cyborg 15 a12udx-1467in gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11/ 6gb rtx3050 graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 3050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,70,4.35,79990
msi stealth 18 stealth 18 mercedes-amg motorsport a1vhg-078in gaming laptop (intel core ultra 9/ 64gb/ 2tb ssd/ win11 home/ 12gb graphics),msi,windows,intel,core ultra 9 series 1 185h,h,16,22,nvidia,geforce rtx 4080,12,64,ddr5,0,2048,18,Widescreen (16:10),3K+,251.57,0,93,4.45,389990
msi cyborg 15 a12udx-498in gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11/ 6gb rtx3050 graph),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 3050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,63,4.05,61500
msi modern 14 c12mo-1019in laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home),msi,windows,intel,core i7 1255u,u,10,12,intel,integrated,0,16,NULL,0,512,14,Widescreen (16:10),HD+,157.35,0,54,4.4,47900
msi thin 15 b12uc-2239in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 3050,4,16,NULL,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,60,4.35,69990
msi thin 15 b12ve-2088in gaming laptop (12th gen core i5/ 16gb/1tb ssd/ win11 home/ 6gb rtx4050 graph),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 4050,6,16,ddr4,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,70,4.45,85788
msi sword 16 hx b13vfkg-652in gaming laptop (13th gen core i9/ 32gb/ 1tb ssd/ win11/ 8gb rtx4060),msi,windows,intel,core i9 13980hx,hx,24,32,nvidia,geforce rtx 4060,8,32,ddr5,0,1024,16,Widescreen (16:10),HD+,141.51,0,75,4.6,134990
msi crosshair 16 hx d14vfkg-452in gaming laptop (14th gen core i7/ 16gb/ 1tb ssd/ win11/ 8gb rtx4060),msi,windows,intel,core i7 14650hx,hx,16,24,nvidia,geforce rtx 4060,8,16,ddr5,0,1024,16,Widescreen (16:10),3K+,183.58,0,78,4.6,127990
msi creator m16 hx c14vfg-618in laptop (14th gen core i7/ 32gb/ 1tb ssd/ win11/ 8gb rtx4060),msi,windows,intel,core i7 14700hx,hx,20,28,nvidia,geforce rtx 4060,8,32,ddr5,0,1024,16,Widescreen (16:10),3K+,188.68,0,80,4.25,164990
msi creator z17 hx studio a14vgt-404in creator laptop (14th gen core i9/ 64gb/ 2tb ssd/ win11/ 8gb graph),msi,windows,intel,core i9 14900hx,hx,24,32,nvidia,geforce rtx 4070,8,64,ddr5,0,2048,17,Widescreen (16:10),3K+,177.58,1,90,4.2,319990
msi cyborg 14 a13ucx-205in gaming laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11/ 4gb graph),msi,windows,intel,core i5 13420h,h,8,12,nvidia,geforce rtx 2050,4,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,64,4.35,59990
msi cyborg 14 a13ucx-206in gaming laptop (13th gen core i5/ 8gb/ 512gb ssd/ win11/ 4gb graph),msi,windows,intel,core i5 13420h,h,8,12,nvidia,geforce rtx 2050,4,8,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,63,4.5,56990
msi cyborg 14 a13udx-202in gaming laptop (13th gen core i7/ 16gb/ 512gb ssd/ win11/ 6gb graph),msi,windows,intel,core i7 13620h,h,10,16,nvidia,geforce rtx 3050,6,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,68,4.65,70990
msi cyborg 14 a13udx-207in gaming laptop (13th gen core i5/ 8gb/ 512gb ssd/ win11/ 6gb graph),msi,windows,intel,core i5 13420h,h,8,12,nvidia,geforce rtx 3050,6,8,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,64,4.15,63230
msi cyborg 14 a13udx-203in gaming laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11/ 6gb graph),msi,windows,intel,core i5 13420h,h,8,12,nvidia,geforce rtx 3050,6,16,ddr5,0,512,14,Widescreen (16:10),HD+,161.73,0,66,4.15,64990
msi raider 18 hx a14vig-253in gaming laptop (14th gen core i9/ 64gb/ 2tb ssd/ win11 home/ 16gb graph),msi,windows,intel,core i9 14900hx,hx,24,32,nvidia,geforce rtx 4090,16,64,ddr5,0,2048,18,Widescreen (16:10),3K+,251.57,0,93,4.3,389990
msi cyborg 15 ai a1vek-096in gaming laptop (intel core ultra 7 155h/ 16gb/ 512gb ssd/ win11/ 6gb graph),msi,windows,intel,core ultra 7 series 1 155h,h,16,22,nvidia,geforce rtx 4050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,69,4.4,99990
msi katana a15 ai b8vf-441in gaming laptop (amd ryzen 7 8845hs/ 16gb/ 512gb ssd/ win11 /8gb graph),msi,windows,amd,ryzen 7 8845hs,hs,8,16,nvidia,geforce rtx 4060,8,16,ddr5,0,512,15.6,Standard (4:3 or 5:4),HD+,141.21,0,75,4.2,97990
msi modern 15 b12mo-818in laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11 home),msi,windows,intel,core i5 1235u,u,10,12,intel,integrated,0,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,53,4.7,38990
msi cyborg 15 a12ve-070in gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 6gb rtx 4050 graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 4050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,69,4.25,86990
msi thin 15 b12ucx-1696in gaming laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb rtx 2050 graph),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 2050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,65,4.3,48900
msi thin 15 b12uc-1691in gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 4gb rtx3050 graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 3050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,70,4.7,69990
msi katana 17 b13vgk-1231in gaming laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph),msi,windows,intel,core i7 13700h,h,14,20,nvidia,geforce rtx 4070,8,16,ddr5,0,1024,17.3,Widescreen (16:10),3K+,169.78,0,73,4,134990
msi thin 15 b12ve-1688in gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11/ 6gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 4050,6,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,71,4.1,79990
msi creator 16 ai studio a1vig-057in creator laptop (intel core ultra 9 185h/ 64gb/ 2tb ssd/ win11/ 16gb graph),msi,windows,intel,core ultra 9 185h,h,16,22,nvidia,geforce rtx 4090,16,64,ddr5,0,2048,16,Widescreen (16:10),3K+,283.02,0,95,4.65,359990
msi creator 16 ai studio  a1vhg-058in creator laptop (intel core ultra 9 185h/ 64gb/ 2tb ssd/ win11/ 12gb graph),msi,windows,intel,core ultra 9 185h,h,16,22,nvidia,geforce rtx 4080,12,64,ddr5,0,2048,16,Widescreen (16:10),3K+,283.02,0,93,4.7,309990
msi summit e13 flip evo a12mt business laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11),msi,windows,intel,core i5 1240p,p,12,16,intel,integrated,0,16,ddr5,0,512,13.4,Widescreen (16:10),HD+,168.97,1,69,4.2,114990
msi katana a17 ai b8vf-845in gaming laptop (amd ryzen 7 8845hs/ 16gb/ 1tb ssd/ win11 home/ 8gb graph),msi,windows,amd,ryzen 7 8845hs,hs,8,16,nvidia,geforce rtx 4060,8,16,ddr5,0,1024,17.3,Widescreen (16:10),HD+,127.34,0,77,4,96990
msi vector 17 hx a14vgg-239in gaming laptop (14th gen core i9/ 32gb/ 2tb ssd/ win11 home/ 8gb graph),msi,windows,intel,core i9 14900hx,hx,24,32,nvidia,geforce rtx 4070,8,32,ddr5,0,2048,17,Widescreen (16:10),3K+,177.58,0,90,4.1,225990
msi modern 14 d13mg-073in laptop (13th gen core i5/ 16gb/ 512gb ssd/ win11 home),msi,windows,intel,core i5 13420h,h,8,12,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,161.73,0,59,4.3,52990
msi thin gf63 11uc-1494in gaming laptop (11th gen core i7/ 16gb/ 1tb 256gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i7 11800h,h,8,16,nvidia,geforce rtx 3050,4,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,65,4.4,64990
msi thin gf63 11sc-1629in gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce gtx 1650 max q,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,61,4.65,51490
msi pulse 15 b13vgk-1296in gaming laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11/ 8gb graph),msi,windows,intel,core i7 13700h,h,14,20,nvidia,geforce rtx 4070,8,16,ddr5,0,1024,15.6,Widescreen (16:10),3K+,188.28,0,68,4.75,129990
msi summit b15 a11m-236in laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 pro),msi,windows,intel,core i7 1185g7,NULL,4,8,NULL,NULL,NULL,16,ddr4,0,1024,15.6,Widescreen (16:10),HD+,141.21,1,61,4.5,69990
msi creatorpro z16 hx b13vkto-214in laptop (13th gen core i9/ 64gb/ 2tb ssd/ win11/ rtx 3000 ada),msi,windows,intel,core i9 13950hx,hx,24,NULL,nvidia,rtx 3000 ada,8,64,ddr5,0,2048,16,Widescreen (16:10),3K+,188.68,0,87,4.6,422990
msi katana 15 b13udxk-1482in gaming laptop (13th gen core i5/ 32gb/ 1tb ssd/ win11 home/ 6gb graph),msi,windows,intel,core i5 13500h,h,12,16,nvidia,geforce rtx 3050,6,32,ddr5,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,71,4.7,79990
msi thin gf63 12uc-846in gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graphics),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 3050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.4,60990
msi creator m16 b13ve-1271in laptop (13th gen core i7/ 32gb/ 1tb ssd/ win11/ rtx4050),msi,windows,intel,core i7 13700h,h,14,20,nvidia,geforce rtx 4050,6,32,ddr5,0,1024,16,Widescreen (16:10),HD+,141.51,0,75,4.3,120990
msi thin gf63 11uc-1291in gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11400h,h,6,12,nvidia,geforce rtx 3050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,68,4.5,59990
msi katana 15 b12udxk-1004in gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 6gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 3050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,71,4.7,91990
msi thin gf63 11ucx-1492in gaming laptop (11th gen core i5/ 16gb/ 1tb 256gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 2050,4,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,69,4.7,55490
msi stealth 16 mercedes amg a13vg-264in gaming laptop (13th gen core i9/ 32gb/ 2tb ssd/ win11/ 8gb graph),msi,windows,intel,core i9 13900h,h,14,20,nvidia,geforce rtx 4070,8,32,ddr5,0,2048,16,Widescreen (16:10),3K+,283.02,0,95,4.55,256999
msi stealth 16 mercedes amg a13vf-265in gaming laptop (13th gen core i9/ 32gb/ 1tb ssd/ win11/ 8gb graph),msi,windows,intel,core i9 13900h,h,14,20,nvidia,geforce rtx 4060,8,32,ddr5,0,1024,16,Widescreen (16:10),3K+,283.02,0,90,4.6,249990
msi thin gf63 11ucx-1491in gaming laptop (11th gen core i5/ 16gb/ 1tb 256gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 2050,4,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,69,4.75,59990
msi thin gf63 12ve-664in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11/ 6gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 4050,6,16,ddr4,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,72,4.1,85950
msi katana 17 b12vgk-672in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 4070,8,16,ddr5,0,1024,17.3,Widescreen (16:10),HD+,127.34,0,75,4.35,148019
msi katana 17 b12vfk-668in gaming laptop (12th gen core i7/ 8gb/ 1tb ssd/ win11 home/ 8gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 4060,8,8,ddr5,0,1024,17.3,Widescreen (16:10),HD+,127.34,0,72,4.75,100490
msi thin gf63 11ucx-1497in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 2050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,64,4.25,53463
msi pulse 17 b13vgk-666in gaming laptop (13th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph),msi,windows,intel,core i7 13700h,h,14,20,nvidia,geforce rtx 4070,8,16,ddr5,0,1024,17.3,Widescreen (16:10),3K+,169.78,0,73,4.75,133999
msi thin gf63 11uc-1490in gaming laptop (11th gen core i5/ 16gb/ 1tb 256gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 3050,4,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,69,4.25,56990
msi thin gf63 11ucx-1496in gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 2050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.3,46999
msi thin gf63 11sc-1493in gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce gtx 1650,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,64,4.5,43999
msi katana 15 b13udxk-1017in gaming laptop (12th gen core i7/ 8gb/ 512gb ssd/ win11 home/ 6gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 3050,6,8,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,69,4.6,82890
msi creator z17 hx studio a13vgt-076in laptop  (13th gen core i9/ 64gb/ 2tb ssd/ win11/ 8gb graph),msi,windows,intel,core i9 13950hx,hx,24,NULL,nvidia,geforce rtx 4070,8,64,ddr5,0,2048,17,Widescreen (16:10),3K+,177.58,0,89,4.1,339990
msi modern 15 b11m-061in laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home),msi,windows,intel,core i5 1155g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,59,4,41790
msi katana gf66 12ucok 2023 gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 3050,4,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,62,4.05,54990
msi thin gf63 11sc-1462in gaming laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i7 11800h,h,8,16,nvidia,geforce gtx 1650,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,68,4.15,64871
msi thin gf63 11sc-1477in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce gtx 1650,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,62,4.6,45990
msi modern 14 c11m-029in laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home),msi,windows,intel,core i5 1155g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,55,4.6,35999
msi cyborg 15 a12vf-049in gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 8gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 4060,8,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,73,4,109990
msi gf75 thin 10scxr-007in laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10/ 4gb graph),msi,windows,intel,core i7 10750h,h,6,12,nvidia,geforce gtx 1650,4,8,ddr4,0,512,17.3,Widescreen (16:10),HD+,127.34,0,64,4.4,83500
msi thin gf63 11ucx-1476in gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 2050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.4,53990
msi bravo 15 c7ucxk-095in gaming laptop (amd ryzen 5 7535hs/ 8 gb ram/ 512 gb ssd/ win 11/ 4 gb graphics),msi,windows,amd,ryzen 5 7535hs,hs,6,12,nvidia,geforce rtx 2050,4,8,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,63,4.15,59990
msi bravo 17 c7vfk-034in gaming laptop (amd ryzen 7 7735hs/ 16gb/ 1tb ssd/ win11 home/8gb graph),msi,windows,amd,ryzen 7 7735hs,hs,8,16,nvidia,geforce rtx 4060,8,16,ddr5,0,1024,17.3,Widescreen (16:10),HD+,127.34,0,74,4.15,95990
msi thin gf63 11ucx-1441in gaming laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i7 11800h,h,8,16,nvidia,geforce rtx 2050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.55,60990
msi thin gf63 11ucx-1471in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 2050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,62,4.15,52990
msi bravo 15 c7udxk-092in gaming laptop (amd ryzen 7 7735hs/ 16 gb ram/ 512 gb ssd/ win 11/ 6 gb graphics),msi,windows,amd,ryzen 7 7735hs,hs,8,16,nvidia,geforce rtx 3050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,69,4.1,95000
msi bravo 15 c7vek-088in gaming laptop (amd ryzen 7 7735hs/ 16gb/ 1tb ssd/ win11 home/ 6gb graph),msi,windows,amd,ryzen 7 7735hs,hs,8,16,nvidia,geforce rtx 4050,6,16,ddr5,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,72,4,84490
msi bravo 15 c7vfk-087in gaming laptop (amd ryzen 7 7735hs/ 16gb/ 1tb ssd/ win11 home/ 8gb graph),msi,windows,amd,ryzen 7 7735hs,hs,8,16,nvidia,geforce rtx 4060,8,16,ddr5,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,74,4.75,94990
msi bravo 17 c7vek-035in gaming laptop (amd ryzen 7 7735hs/ 16gb/ 1tb ssd/ win11 home/ 6gb graph),msi,windows,amd,ryzen 7 7735hs,hs,8,16,nvidia,geforce rtx 4050,6,16,ddr5,0,1024,17.3,Widescreen (16:10),HD+,127.34,0,72,4.1,86490
msi bravo 15 c7vek-089in gaming laptop (amd ryzen 5 7535hs/ 16gb/ 512gb ssd/ win11 home/ 6gb graph),msi,windows,amd,ryzen 5 7535hs,hs,6,12,nvidia,geforce rtx 4050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,70,4.15,78990
msi modern 14 c12m-671in laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home),msi,windows,intel,core i7 1255u,u,10,12,intel,integrated,0,16,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,59,4.75,48490
msi thin gf63 11uc-1475in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 3050,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,65,4.3,54000
msi thin gf63 11uc-1474in gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 11260h,h,6,12,nvidia,geforce rtx 3050,4,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.1,53990
msi modern 14 c12m-670in laptop (12th gen core i7/ 8gb/ 512gb ssd/ win11 home) price,msi,windows,intel,core i7 1255u,u,10,12,intel,integrated,0,8,ddr4,0,512,14,Widescreen (16:10),HD+,157.35,0,57,4.55,42999
msi sword 15 a11ue- 475in gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win10 home/ 6gb graph),msi,windows,intel,core i5 11400h,h,6,12,nvidia,geforce rtx 3060,6,16,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,70,4,121900
msi stealth 17 studio a13vg-024in gaming laptop (13th gen core i7/ 32gb/ 2tb ssd/ win11 home/ 8gb graph),msi,windows,intel,core i7 13700h,h,14,20,nvidia,geforce rtx 4070,8,32,ddr5,0,2048,17.3,Widescreen (16:10),3K+,169.78,0,84,4.45,196990
msi katana 15 b12udxk-1019in gaming laptop (12th gen core i5/ 16gb/ 1tb ssd/ win11 home/ 6gb graph),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 3050,6,16,ddr5,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,70,4.15,69999
msi katana 15 b12udxk-1018in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph),msi,windows,intel,core i7 12650h,h,10,16,nvidia,geforce rtx 3050,6,16,ddr5,0,1024,15.6,Widescreen (16:10),HD+,141.21,0,73,4.15,94877
msi bravo 15 b5ed-034in gaming laptop (amd ryzen 7 5800h/ 8gb/ 512gb ssd/ win11 home/ 4gb graph),msi,windows,amd,ryzen 7 5800h,h,8,16,amd,radeon rx6500m,4,8,ddr4,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.2,56490
msi thin gf63 12ucx-269in gaming laptop (12th gen core i5/ 16gb/ 1tb 256gb ssd/ win11 home/ 4gb graph),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 2050,4,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,64,4.25,68222
msi katana 15 b12udxk-1005in gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 6gb graph),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 3050,6,16,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,69,4.2,81246
msi katana 15 b12udxk-1006in gaming laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 6gb graph),msi,windows,intel,core i5 12450h,h,8,12,nvidia,geforce rtx 3050,6,8,ddr5,0,512,15.6,Widescreen (16:10),HD+,141.21,0,66,4.75,62990
msi gf63 thin 11sc-1298in gaming laptop (11th gen core i7/ 16gb/ 1tb 256gb ssd/ win11/ 4gb graph),msi,windows,intel,core i7 11800h,h,8,16,nvidia,geforce gtx 1650,4,16,ddr4,1024,256,15.6,Widescreen (16:10),HD+,141.21,0,68,4.3,50999
msi summit e13 flip evo a11mt-214in laptop (11th gen core i5/ 16gb/ 512gb ssd/ win10),msi,windows,intel,core i5 1135g7,NULL,4,8,intel,integrated,0,16,ddr4,0,512,13.4,Widescreen (16:10),HD+,168.97,1,64,4.25,64990
